Geo Point;Geo Shape;gml_id;objectid;accident;unite_pv;date;heure;jsem;code_insee;inter;adresse;pr;nomv;numvro;pr_2;nomv_2;numvro_2;vehicule1;vehicule2;vehicule3;vehicule4;vehicule5;vehicule6;usager1;usager2;usager3;usager4;usager5;usager6;usager7;usager8;ntu;nbh;nbnh;pieton;velo;moto;wms_time
48.06186002306202, -1.6787000597015949;"{""coordinates"": [-1.678700059701595, 48.06186002306202], ""type"": ""Point""}";accident.4378;4378;1860;Gendarmerie Nationale 0028304 00170;2013-03-08T01:00:00+01:00;19:30;Vendredi;35206;hors intersection;;0041+0210;;0;;;0;VL;VL;VL;VL;VL;;Conducteur;Conducteur;Passager;Conducteur;Conducteur;Passager;Passager;Conducteur;0;0;2;Non;Non;Non;2013-01-01T01:00:00+01:00
48.08180997162964, -1.696690026109549;"{""coordinates"": [-1.696690026109549, 48.08180997162964], ""type"": ""Point""}";accident.4382;4382;3732;Sécurité publique 0035238 00304;2018-08-03T02:00:00+02:00;11:00;Vendredi;35238;hors intersection;ROCADE 10-11;;;0;;;0;VL;VL;;;;;Conducteur;Conducteur;Passager;Passager;;;;;0;0;1;Non;Non;Non;2018-01-01T01:00:00+01:00
48.10591705292754, -1.7169715741252454;"{""coordinates"": [-1.716971574125245, 48.10591705292754], ""type"": ""Point""}";accident.4384;4384;3667;Sécurité publique 0035238 00454;2018-11-08T01:00:00+01:00;14:00;Jeudi;35238;hors intersection;RN136;;;0;;;0;VL;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Non;2018-01-01T01:00:00+01:00
48.130967805081106, -1.6703129085335375;"{""coordinates"": [-1.670312908533538, 48.130967805081106], ""type"": ""Point""}";accident.4394;4394;2197;Sécurité publique 0035238 00081;2016-02-26T01:00:00+01:00;05:45;Vendredi;35238;hors intersection;BD D'ARMORIQUE;;Boulevard d'Armorique;0;;;0;VL;;;;;;Conducteur;Passager;Passager;Passager;;;;;0;4;0;Non;Non;Non;2016-01-01T01:00:00+01:00
48.12229000000037, -1.7194399999964989;"{""coordinates"": [-1.719439999996499, 48.12229000000037], ""type"": ""Point""}";accident.4392;4392;63435727;SP/35238/442;2019-11-06T01:00:00+01:00;18:30;Mercredi;35238;hors intersection;PORTE DE BREST;15+840;PORTE DE BREST;;;;;Moto ou sidecar > 125 cm3;Véhicule de tourisme (VT);Véhicule de tourisme (VT);;;;Conducteur;Conducteur;Conducteur;;;;;;0;0;1;Non;Non;Oui;2019-01-01T01:00:00+01:00
48.108195455057306, -1.6946865724961515;"{""coordinates"": [-1.694686572496152, 48.108195455057306], ""type"": ""Point""}";accident.4413;4413;2107;Sécurité publique 0035238 00455;2016-10-28T02:00:00+02:00;18:40;Vendredi;35238;hors intersection;99, MITTERAND (MAIL FRAN;;Mail François Mitterrand;0;;;0;Bicyclette;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2016-01-01T01:00:00+01:00
48.0903999999987, -1.6298499999980007;"{""coordinates"": [-1.629849999998001, 48.0903999999987], ""type"": ""Point""}";accident.4417;4417;63453436;SP/35238/341;2019-09-04T02:00:00+02:00;19:00;Mercredi;35238;Autre;PORTE DES LOGES;5+377;PORTE DES LOGES;;;;;Moto ou sidecar > 125 cm3;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2019-01-01T01:00:00+01:00
48.09683999999639, -1.681540000003007;"{""coordinates"": [-1.681540000003007, 48.09683999999639], ""type"": ""Point""}";accident.4430;4430;63451662;SP/35238/392;2019-10-07T02:00:00+02:00;12:50;Lundi;35238;En X;CARTIER (BD JACQUES);0+0;CARTIER (BD JACQUES);;0+0;CARTIER (BD JACQUES);;Autobus;Moto ou sidecar > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2019-01-01T01:00:00+01:00
48.1068199999995, -1.7279999999970217;"{""coordinates"": [-1.727999999997022, 48.1068199999995], ""type"": ""Point""}";accident.4434;4434;63473920;SP/35238/359;2019-09-16T02:00:00+02:00;15:47;Lundi;35238;Autre;LORIENT (DE);2+404;LORIENT (DE);;;;;Véhicule de tourisme (VT);Autobus;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Non;2019-01-01T01:00:00+01:00
48.08706900000264, -1.7073590000034184;"{""coordinates"": [-1.707359000003418, 48.08706900000264], ""type"": ""Point""}";accident.4442;4442;63426027;SP/35238/212;2019-06-12T02:00:00+02:00;12:16;Mercredi;35281;Giratoire;DODIN (AVENUE ROGER);23+950;DODIN (AVENUE ROGER);;;;;Véhicule de tourisme (VT);Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2019-01-01T01:00:00+01:00
48.15559799999686, -1.6242059999996403;"{""coordinates"": [-1.62420599999964, 48.15559799999686], ""type"": ""Point""}";accident.4456;4456;102977;SP/35238/367;2021-10-10T02:00:00+02:00;10:14;Dimanche;35024;Giratoire;ROCADE 10-11;43+1150;;;;;;Véhicule de tourisme (VT);;;;;;Conducteur;;;;;;;;1;0;0;Non;Non;Non;2021-01-01T01:00:00+01:00
48.11170000190604, -1.7185200007868158;"{""coordinates"": [-1.718520000786816, 48.11170000190604], ""type"": ""Point""}";accident.4475;4475;1006;Sécurité publique 0035238 00560;2013-12-04T01:00:00+01:00;18:17;Mercredi;35238;hors intersection;ROCADE OUEST EXTÉRIEURE;;Rocade Ouest;0;;;0;VL;VL;VL;;;;Conducteur;Conducteur;Conducteur;;;;;;0;0;1;Non;Non;Non;2013-01-01T01:00:00+01:00
48.11106213129807, -1.7183697439153736;"{""coordinates"": [-1.718369743915374, 48.11106213129807], ""type"": ""Point""}";accident.4476;4476;433;Sécurité publique 0035238 00391;2014-08-03T02:00:00+02:00;06:15;Dimanche;35238;à plus de 4 branches;PORTE DE LORIENT;0014+0700;Rocade Ouest;0;;Porte de Lorient;0;VL;VL;;;;;Conducteur;Passager;Conducteur;;;;;;0;2;0;Non;Non;Non;2014-01-01T01:00:00+01:00
48.11821511380088, -1.7152846853457415;"{""coordinates"": [-1.715284685345742, 48.11821511380088], ""type"": ""Point""}";accident.4480;4480;458;Sécurité publique 0035238 00603;2014-12-15T01:00:00+01:00;18:10;Lundi;35238;à plus de 4 branches;PORTE DE BREST;;Rue de Saint-Brieuc;0;;Porte de Brest;0;VL;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;2;Non;Non;Non;2014-01-01T01:00:00+01:00
48.081700001981254, -1.6493499992523404;"{""coordinates"": [-1.64934999925234, 48.081700001981254], ""type"": ""Point""}";accident.4482;4482;2518;Sécurité publique 0035238 00504;2012-10-18T02:00:00+02:00;17:35;Jeudi;35238;hors intersection;ROCADE SUD PR5-700;0005+0700;ROCADE SUD;0;;;0;PL + remorque(s);VL;PL + remorque(s);;;;Conducteur;Conducteur;Conducteur;;;;;;0;0;1;Non;Non;Non;2012-01-01T01:00:00+01:00
48.08765999999877, -1.6450200000045583;"{""coordinates"": [-1.645020000004558, 48.08765999999877], ""type"": ""Point""}";accident.4471;4471;66545766;SP/35238/79;2020-02-25T01:00:00+01:00;08:35;Mardi;35238;Giratoire;STATION DE METRO POTERIE (AUX ABORDS);0+0;STATION DE METRO POTERIE (AUX ABORDS);;0+0;STATION DE METRO POTERIE (AUX ABORDS);;Véhicule de tourisme (VT);Vélo par assistance électrique;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2020-01-01T01:00:00+01:00
48.14029569165768, -1.6361055438926901;"{""coordinates"": [-1.63610554389269, 48.14029569165768], ""type"": ""Point""}";accident.4486;4486;378;Sécurité publique 0035238 00431;2015-10-25T02:00:00+02:00;13:10;Dimanche;35238;hors intersection;ROCADE NORD-EST;0022+0600;Route nationale 136;;;;;VL;VL;VL;;;;Conducteur;Conducteur;Passager;Passager;Conducteur;;;;0;0;2;Non;Non;Non;2015-01-01T01:00:00+01:00
48.08371800000199, -1.674820000000512;"{""coordinates"": [-1.674820000000512, 48.08371800000199], ""type"": ""Point""}";accident.4487;4487;66528579;SP/35238/369;2020-11-06T01:00:00+01:00;19:45;Vendredi;35238;En X;PORTUGAL (BD DU);0+0;PORTUGAL (BD DU);;0+0;PORTUGAL (BD DU);;Véhicule de tourisme (VT);Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;Passager;Passager;;;;;0;0;2;Non;Non;Non;2020-01-01T01:00:00+01:00
48.11171999768138, -1.7185199937916105;"{""coordinates"": [-1.71851999379161, 48.11171999768138], ""type"": ""Point""}";accident.4489;4489;2272;Sécurité publique 0035238 00447;2016-10-21T02:00:00+02:00;09:15;Vendredi;35238;hors intersection;PORTE LORIENT;;Porte de Lorient;0;;;0;VL;VL;VU seul 1,5T < PTAC <=3,5T;;;;Conducteur;Conducteur;Conducteur;;;;;;0;0;1;Non;Non;Non;2016-01-01T01:00:00+01:00
48.14163199999626, -1.6277439999968497;"{""coordinates"": [-1.62774399999685, 48.14163199999626], ""type"": ""Point""}";accident.4501;4501;63448439;SP/35238/179;2019-05-09T02:00:00+02:00;18:05;Jeudi;35051;Giratoire;LONGCHAMPS (PORTE DES);45+680;LONGCHAMPS (PORTE DES);;;;;VU seul 1,5T < PTAC <=3,5T;Véhicule de tourisme (VT);Véhicule de tourisme (VT);;;;Conducteur;Conducteur;Conducteur;;;;;;0;0;1;Non;Non;Non;2019-01-01T01:00:00+01:00
48.08799000000006, -1.6084799999967825;"{""coordinates"": [-1.608479999996782, 48.08799], ""type"": ""Point""}";accident.4499;4499;66507889;SP/35238/339;2020-10-21T02:00:00+02:00;09:00;Mercredi;35055;Giratoire;PARC (RUE DU);0+0;PARC (RUE DU);;0+0;PARC (RUE DU);;Véhicule de tourisme (VT);Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2020-01-01T01:00:00+01:00
48.12699999999815, -1.6520000000063837;"{""coordinates"": [-1.652000000006384, 48.12699999999815], ""type"": ""Point""}";accident.4504;4504;63424516;SP/35238/264;2019-07-12T02:00:00+02:00;12:30;Vendredi;35238;Giratoire;ROCHESTER (AVENUE DE);0+0;ROCHESTER (AVENUE DE);;0+0;ROCHESTER (AVENUE DE);;Véhicule de tourisme (VT);Vélo par assistance électrique;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2019-01-01T01:00:00+01:00
48.14696943904407, -1.7881355610117642;"{""coordinates"": [-1.788135561011764, 48.14696943904407], ""type"": ""Point""}";accident.4529;4529;2773;Gendarmerie Nationale 0010048 01079;2017-03-24T01:00:00+01:00;17:45;Vendredi;35210;hors intersection;RN12;;;0;;;0;VU seul 1,5T < PTAC <=3,5T;VL;VL;VL;;;Conducteur;Conducteur;Conducteur;Conducteur;;;;;0;1;0;Non;Non;Non;2017-01-01T01:00:00+01:00
48.102119999996376, -1.7160800000041279;"{""coordinates"": [-1.716080000004128, 48.102119999996376], ""type"": ""Point""}";accident.4558;4558;66513499;SP/35238/348;2020-10-25T02:00:00+02:00;18:10;Dimanche;35238;Autre;PORTE DE CLEUNAY;13+600;PORTE DE CLEUNAY;;;;;Véhicule de tourisme (VT);Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Non;2020-01-01T01:00:00+01:00
48.10696800000306, -1.6706130000064794;"{""coordinates"": [-1.670613000006479, 48.10696800000306], ""type"": ""Point""}";accident.4591;4591;63434278;SP/35238/494;2019-12-09T01:00:00+01:00;18:55;Lundi;35238;En X;SAINT-HELIER;0+0;SAINT-HELIER;;0+0;SAINT-HELIER;;Bicyclette;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2019-01-01T01:00:00+01:00
48.11527020853326, -1.6988989132262085;"{""coordinates"": [-1.698898913226208, 48.11527020853326], ""type"": ""Point""}";accident.4593;4593;142;Sécurité publique 0035238 00518;2015-12-01T01:00:00+01:00;20:35;Mardi;35238;hors intersection;RUE H.LE GUILLOUX;;Rue Henri Le Guilloux;;;;;VL;;;;;;Conducteur;Passager;Passager;Passager;;;;;0;0;4;Non;Non;Non;2015-01-01T01:00:00+01:00
48.12325999999843, -1.6627899999988343;"{""coordinates"": [-1.662789999998834, 48.12325999999843], ""type"": ""Point""}";accident.4596;4596;66533765;SP/35238/22;2020-01-21T01:00:00+01:00;14:30;Mardi;35238;En X;RICHEPIN (JEAN);0+0;RICHEPIN (JEAN);;0+0;RICHEPIN (JEAN);;Véhicule de tourisme (VT);Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Non;2020-01-01T01:00:00+01:00
48.13102001304166, -1.6211499665061662;"{""coordinates"": [-1.621149966506166, 48.13102001304166], ""type"": ""Point""}";accident.4620;4620;1264;Sécurité publique 0035238 00503;2014-10-17T02:00:00+02:00;09:20;Vendredi;35051;En T;00, ALLIES (BOULEVARD DE;;ALLIES (BOULEVARD DES);0;;GERMAIN (RUE DU CHENE);0;VL;VL;;;;;Conducteur;Conducteur;Passager;;;;;;0;0;1;Non;Non;Non;2014-01-01T01:00:00+01:00
48.1083499999969, -1.6939480000022828;"{""coordinates"": [-1.693948000002283, 48.1083499999969], ""type"": ""Point""}";accident.462;462;63473154;SP/35238/146;2019-04-19T02:00:00+02:00;08:50;Vendredi;35238;hors intersection;MITTERAND (MAIL FRANCOIS);0+0;MITTERAND (MAIL FRANCOIS);;;;;Scooter  > 50 <= 125 cm3;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Oui;2019-01-01T01:00:00+01:00
48.13803999999558, -1.6961399999989164;"{""coordinates"": [-1.696139999998916, 48.13803999999558], ""type"": ""Point""}";accident.822;822;66540701;SP/35238/237;2020-08-13T02:00:00+02:00;16:00;Jeudi;35278;hors intersection;Route de Saint-Malo;N/C;Route de Saint-Malo;;;;;Véhicule de tourisme (VT);;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2020-01-01T01:00:00+01:00
48.08698003904235, -1.7074300696373155;"{""coordinates"": [-1.707430069637315, 48.08698003904235], ""type"": ""Point""}";accident.1462;1462;1811;Sécurité publique 0035238 00282;2014-06-05T02:00:00+02:00;17:20;Jeudi;35281;Giratoire;DODIN (AVENUE ROGER);;DODIN (AVENUE ROGER);0;;BENOIT (RUE FREDERIC);0;VL;;;;;;Conducteur;Piéton;Piéton;;;;;;0;0;2;Oui;Non;Non;2014-01-01T01:00:00+01:00
48.124233218476306, -1.6442432498889208;"{""coordinates"": [-1.644243249888921, 48.124233218476306], ""type"": ""Point""}";accident.2200;2200;1065;Sécurité publique 0035238 00244;2013-06-13T02:00:00+02:00;06:55;Jeudi;35238;hors intersection;31B, MIRABEAU;;Rue Mirabeau;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.09727054114187, -1.6888347454102945;"{""coordinates"": [-1.688834745410295, 48.09727054114187], ""type"": ""Point""}";accident.2517;2517;50;Sécurité publique 0035238 00042;2015-01-31T01:00:00+01:00;19:10;Samedi;35238;En Y;J.MERMOZ/G.POMPIDOU;;Boulevard Jean Mermoz;212;;Rue de Nantes;212;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.12137369810078, -1.713492004578969;"{""coordinates"": [-1.713492004578969, 48.12137369810078], ""type"": ""Point""}";accident.3083;3083;2625;Sécurité publique 0035238 00024;2012-01-19T01:00:00+01:00;18:40;Jeudi;35238;En X;ANJOU/GUYENNE;;Boulevard d'Anjou;0;;Avenue de Guyenne;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.11700208589046, -1.6340144042526061;"{""coordinates"": [-1.634014404252606, 48.11700208589046], ""type"": ""Point""}";accident.3117;3117;479;Sécurité publique 0035238 00066;2014-01-31T01:00:00+01:00;18:45;Vendredi;35238;hors intersection;3, ALLÉE DE BEAULIEU;;Allée de Beaulieu;0;;;0;VL;;;;;;Piéton;Conducteur;;;;;;;0;0;1;Oui;Non;Non;2014-01-01T01:00:00+01:00
48.02473868098937, -1.7483109431110693;"{""coordinates"": [-1.748310943111069, 48.02473868098937], ""type"": ""Point""}";accident.3146;3146;2706;Gendarmerie Nationale 0000678 00915;2017-03-27T02:00:00+02:00;09:15;Lundi;35047;hors intersection;06 AVENUE JOSEPH JAN;;;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2017-01-01T01:00:00+01:00
48.108745625879386, -1.6547556617815233;"{""coordinates"": [-1.654755661781523, 48.108745625879386], ""type"": ""Point""}";accident.3722;3722;236;Sécurité publique 0035238 00570;2015-12-26T01:00:00+01:00;15:10;Samedi;35238;hors intersection;4, RUE MOREAU DE JONÈS;;Rue Moreau de Jonnès;;;;;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.10115645830113, -1.6839664418639146;"{""coordinates"": [-1.683966441863915, 48.10115645830113], ""type"": ""Point""}";accident.4132;4132;3020;Sécurité publique 0035238 00387;2017-09-21T02:00:00+02:00;08:40;Jeudi;35238;En T;FEVAL (PAUL);;;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2017-01-01T01:00:00+01:00
48.11301831853777, -1.6950225886423764;"{""coordinates"": [-1.695022588642376, 48.11301831853777], ""type"": ""Point""}";accident.5147;5147;1036;Sécurité publique 0035238 00104;2013-03-12T01:00:00+01:00;17:00;Mardi;35238;En T;BREST/R.RÊME;;Rue de Brest;0;;Rue Robert Rême;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.09556499095318, -1.6950085759132267;"{""coordinates"": [-1.695008575913227, 48.09556499095318], ""type"": ""Point""}";accident.265;265;440355;SP/35238/309;2022-08-27T02:00:00+02:00;09:10;Samedi;35281;hors intersection;MERMOZ (BOULEVARD JEAN);N/C;Boulevard Jean Mermoz;;;;;Bicyclette;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;Passager;;;;;;0;0;1;Non;Oui;Non;2022-01-01T01:00:00+01:00
48.10401980295555, -1.684596240519884;"{""coordinates"": [-1.684596240519884, 48.10401980295555], ""type"": ""Point""}";accident.268;268;445174;SP/35238/409;2022-11-08T01:00:00+01:00;13:25;Mardi;35238;hors intersection;TOUR D'AUVERGNE (BD DE LA);N/C;Boulevard de La Tour d'Auvergne;47;;;;Bicyclette;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2022-01-01T01:00:00+01:00
48.122639999995656, -1.7037799999984526;"{""coordinates"": [-1.703779999998453, 48.122639999995656], ""type"": ""Point""}";accident.429;429;63443905;SP/35238/446;2019-11-07T01:00:00+01:00;09:00;Jeudi;35238;hors intersection;ALSACE (D');0+0;ALSACE (D');;;;;Véhicule de tourisme (VT);Bicyclette;;;;;Conducteur;Conducteur;Passager;;;;;;0;0;1;Non;Oui;Non;2019-01-01T01:00:00+01:00
48.11015000000184, -1.6781799999980846;"{""coordinates"": [-1.678179999998085, 48.11015000000184], ""type"": ""Point""}";accident.435;435;63452131;SP/35238/453;2019-11-12T01:00:00+01:00;16:00;Mardi;35238;hors intersection;LAMARTINE (QUAI);0+0;LAMARTINE (QUAI);;;;;Vélo par assistance électrique;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2019-01-01T01:00:00+01:00
48.118230000002356, -1.6709000000058751;"{""coordinates"": [-1.670900000005875, 48.118230000002356], ""type"": ""Point""}";accident.445;445;66553859;SP/35238/92;2020-03-06T01:00:00+01:00;01:45;Vendredi;35238;hors intersection;GUEHENNO (JEAN);0+0;GUEHENNO (JEAN);;;;;Bicyclette;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2020-01-01T01:00:00+01:00
48.09002787455328, -1.6822482939681227;"{""coordinates"": [-1.682248293968123, 48.09002787455328], ""type"": ""Point""}";accident.2965;2965;126;Sécurité publique 0035238 00182;2015-04-29T02:00:00+02:00;07:45;Mercredi;35238;Giratoire;F.F.ONU/ALBERT 1ER;;Rue Louis et René Moine;0;;Rond-point des Forces Françaises de l'ON;0;VL;Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2015-01-01T01:00:00+01:00
48.10291891053517, -1.684320248615106;"{""coordinates"": [-1.684320248615106, 48.10291891053517], ""type"": ""Point""}";accident.3925;3925;1951;Sécurité publique 0035238 00327;2016-07-27T02:00:00+02:00;11:50;Mercredi;35238;hors intersection;65, BD DE LA T.AUVERGNE;;Boulevard de La Tour d'Auvergne;0;;;0;VL;Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Non;2016-01-01T01:00:00+01:00
48.124827591099354, -1.6572173248819992;"{""coordinates"": [-1.657217324881999, 48.124827591099354], ""type"": ""Point""}";accident.43;43;2226;Sécurité publique 0035238 00141;2016-04-10T02:00:00+02:00;19:10;Dimanche;35238;hors intersection;188, RUE DE FOUGÈRES;;Rue de Fougères;0;;;0;VL;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2016-01-01T01:00:00+01:00
48.121266071987606, -1.7046530505398068;"{""coordinates"": [-1.704653050539807, 48.121266071987606], ""type"": ""Point""}";accident.49;49;721;Sécurité publique 0035238 00294;2014-06-10T02:00:00+02:00;23:55;Mardi;35238;Giratoire;KENNEDY/G.BERGER;;Cours Président John Fitzgerald Kennedy;0;;Rond-point;0;Scooter  > 50 <= 125 cm3;;;;;;Conducteur;;;;;;;;0;0;1;Non;Non;Oui;2014-01-01T01:00:00+01:00
48.142779999996996, -1.6991200000046929;"{""coordinates"": [-1.699120000004693, 48.142779999996996], ""type"": ""Point""}";accident.1016;1016;81029;SP/35238/193;2021-06-11T02:00:00+02:00;07:45;Vendredi;35278;hors intersection;PORTE DE ST MALO;18+-1;N136;;;;;Moto ou sidecar  > 50 <= 125 cm3;;;;;;Conducteur;;;;;;;;0;0;1;Non;Non;Oui;2021-01-01T01:00:00+01:00
48.1406099999961, -1.6904500000040175;"{""coordinates"": [-1.690450000004017, 48.1406099999961], ""type"": ""Point""}";accident.5994;5994;67192023;SP/35238/75;2023-03-01T01:00:00+01:00;11:10;Mercredi;35278;Hors-Int;N136;18+968;;;;;;VU seul 1,5T < PTAC <=3,5T;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Non;2023-01-01T01:00:00+01:00
48.156529998166114, -1.637120041117405;"{""coordinates"": [-1.637120041117405, 48.156529998166114], ""type"": ""Point""}";accident.3595;3595;1114;Gendarmerie Nationale 0015627 02486;2015-12-04T01:00:00+01:00;01:15;Vendredi;35024;hors intersection;;0011+0900;;;;;;Scooter <= 50 cm3;;;;;;Conducteur;;;;;;;;0;1;0;Non;Non;Oui;2015-01-01T01:00:00+01:00
48.10254628150831, -1.6788585450209346;"{""coordinates"": [-1.678858545020935, 48.10254628150831], ""type"": ""Point""}";accident.5163;5163;892;Sécurité publique 0035238 00175;2013-04-24T02:00:00+02:00;15:50;Mercredi;35238;En T;COLOMBIER/10 ARTILLERIE;;Boulevard du Colombier;0;;Rue du 10ème d'Artillerie;0;VL;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2013-01-01T01:00:00+01:00
48.15436000000328, -1.6838200000000656;"{""coordinates"": [-1.68382, 48.15436000000328], ""type"": ""Point""}";accident.5820;5820;67172707;SP/35238/299;2023-09-27T02:00:00+02:00;12:15;Mercredi;35278;En T;MILON (RUE A);N/C;Allée Chateaubriand;;N/C;Rue Alphonse Milon;;Véhicule de tourisme (VT);Vélo par assistance électrique;;;;;Conducteur;Conducteur;;;;;;;0;1;0;Non;Oui;Non;2023-01-01T01:00:00+01:00
48.1098630000042, -1.6598100000014475;"{""coordinates"": [-1.659810000001448, 48.1098630000042], ""type"": ""Point""}";accident.5817;5817;67172446;SP/35238/380;2023-12-01T01:00:00+01:00;07:00;Vendredi;35238;En X;SERGENT MAGINOT (AVENUE);N/C;Rue Bertrand Robidou;;N/C;Avenue Sergent Maginot;;VU seul 1,5T < PTAC <=3,5T;Moto ou sidecar > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2023-01-01T01:00:00+01:00
48.08374999999717, -1.642419999995151;"{""coordinates"": [-1.642419999995151, 48.08374999999717], ""type"": ""Point""}";accident.5834;5834;67175110;SP/35238/229;2023-07-17T02:00:00+02:00;16:15;Lundi;35238;Hors-Int;RN136;6+622;;;;;;Véhicule de tourisme (VT);Véhicule de tourisme (VT);Véhicule de tourisme (VT);;;;Conducteur;Conducteur;Conducteur;;;;;;0;0;1;Non;Non;Non;2023-01-01T01:00:00+01:00
48.1415323452028, -1.6735334488443803;"{""coordinates"": [-1.67353344884438, 48.1415323452028], ""type"": ""Point""}";accident.5856;5856;67178322;SP/35238/7;2023-01-07T01:00:00+01:00;03:25;Samedi;35278;Hors-Int;N136;20+212;N136;;;;;Véhicule de tourisme (VT);Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;Passager;Passager;;;;;0;0;1;Non;Non;Non;2023-01-01T01:00:00+01:00
48.14101000000105, -1.6267899999933726;"{""coordinates"": [-1.626789999993373, 48.14101000000105], ""type"": ""Point""}";accident.5857;5857;67178325;SP/35238/8;2023-01-07T01:00:00+01:00;15:45;Samedi;35051;Giratoire;ALLIES (BOULEVARD DES);0+1;D97;;;;;Véhicule de tourisme (VT);;;;;;Conducteur;;;;;;;;0;0;1;Non;Non;Non;2023-01-01T01:00:00+01:00
